Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Cor (product.metafields.shopify.color-pattern),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
termo-consentimento-botox,,,,,,,,,2 Blocos,,,,,,,,,1300.0,,0,deny,manual,193.90,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0686/8379/2622/files/fichas-estetica-harmonizacao-corporal-facial.webp?v=1762443709,2,"Fichas de estética e harmonização corporal e facial. Anamnese, contratos e termos de estética avançada.",,,,,,,,,,,,,,,,,,kg,,,
termo-consentimento-botox,,,,,,,,,3 Blocos,,,,,,,,,2000.0,,0,deny,manual,258.90,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0686/8379/2622/files/design-estetica_708d7110-afa8-4846-9a77-35e0a0f628d3.webp?v=1761929063,3,"",,,,,,,,,,,,,,,,,,kg,,,
termo-consentimento-botox,,,,,,,,,5 Blocos,,,,,,,,,3250.0,,0,deny,manual,378.90,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
termo-consentimento-botox,,,,,,,,,10 Blocos,,,,,,,,,6500.0,,0,deny,manual,615.90,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
lamina-explicativa-sobre-preenchimento-labial,Lâmina explicativa sobre preenchimento labial,"<div><strong>1. Qualidade incomparável</strong></div>
<div>
<span></span><br>
</div>
<div>
<span><span>A lâmina explicativa sobre preenchimento labial é impressa em papel offset Super 6 Plus® com 240g/m², rigidez diferenciada e alta porosidade e opacidade (não borra).</span><br><br><span>Formato: 15x21cm</span><br><br></span>
<div>
<meta charset=""utf-8"">
<div>
<meta charset=""utf-8"">
<p data-end=""495"" data-start=""457""><strong data-end=""495"" data-start=""461"">2.<span> </span></strong><strong data-end=""495"" data-start=""461"">Métodos de personalização disponíveis</strong></p>
<ul data-end=""937"" data-start=""553"">
<li class="""" data-end=""666"" data-start=""553"">
<p class="""" data-end=""666"" data-start=""555""><strong data-end=""591"" data-start=""555"">Adquira um logotipo exclusivo<span> </span></strong><strong>em nossa loja</strong><span> </span>— utilizamos sua nova identidade visual e paleta de cores;<br><br></p>
</li>
<li class="""" data-end=""824"" data-start=""667"">
<p class="""" data-end=""824"" data-start=""669""><strong data-end=""706"" data-start=""669"">Envie um logotipo já existente</strong>, preferencialmente em formato vetorial (Corel Draw ou Illustrator) ou PNG de alta resolução com fundo transparente;<br><br></p>
</li>
<li class="""" data-end=""937"" data-start=""825"">
<p class="""" data-end=""937"" data-start=""827""><strong data-end=""879"" data-start=""827"">Anexe até 3 arquivos da sua identidade visual</strong>, para garantir um layout totalmente alinhado à sua marca;<br><br></p>
</li>
<li>
<strong data-end=""879"" data-start=""827"">Escolha nosso desenho pré-desenvolvido para esse produto</strong>, criado para transmitir sofisticação, elegância e cuidado.</li>
</ul>
<p data-start=""1136"" data-end=""1153""><strong data-start=""1140"" data-end=""1153"">3. Prazos</strong></p>
<p data-start=""1155"" data-end=""1200"" class="""">Produção em até 12 dias úteis + Correios.<br><br><strong>4. Nota</strong><br><br>Não é possível fracionar a quantidade com artes / dados diferentes.</p>
</div>
</div>
</div>",Gráfica Harmonize,Office Supplies > General Office Supplies > Paper Products > Stationery,"","esteta, lamina, papelaria-hof, papelariadermato, product",true,ESCOLHA A QUANTIDADE DE LÂMINAS,50 Lâminas,,,,,,,,,650.0,,0,deny,manual,94.90,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0686/8379/2622/files/lamina-preenchimento-labial.webp?v=1749081436,1,Lâmina explicativa sobre preenchimento labial,false,,"Lâmina explicativa sobre preenchimento labial, ideal para profissionais de saúde e estética que buscam precisão e personalização no atendimento.",,,,,,,,,,,,,,,kg,,,active
lamina-explicativa-sobre-preenchimento-labial,,,,,,,,,100 Lâminas,,,,,,,,,1300.0,,0,deny,manual,112.90,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0686/8379/2622/files/fichas-estetica-harmonizacao-corporal-facial.webp?v=1762443709,2,"Fichas de estética e harmonização corporal e facial. Anamnese, contratos e termos de estética avançada.",,,,,,,,,,,,,,,,,,kg,,,
lamina-explicativa-sobre-preenchimento-labial,,,,,,,,,250 Lâminas,,,,,,,,,2000.0,,0,deny,manual,172.90,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0686/8379/2622/files/design-estetica_8244c7b8-fe6d-4d1d-940f-69077a62727e.webp?v=1761928517,3,"",,,,,,,,,,,,,,,,,,kg,,,
lamina-explicativa-sobre-preenchimento-labial,,,,,,,,,500 Lâminas,,,,,,,,,3250.0,,0,deny,manual,316.90,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
lamina-explicativa-sobre-preenchimento-labial,,,,,,,,,1000 Lâminas,,,,,,,,,6500.0,,0,deny,manual,556.90,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
envelope-estetica-avancada,Envelope ofício para estética e harmonização,"<div><strong>1. Qualidade incomparável</strong></div>
<div>
<span></span><br>
</div>
<div>
<span><meta charset=""utf-8""> <span>O envelope ofício personalizado profissionais da estética e harmonização é impresso em papel offset paperfect® com 90g/m² no formato 11,4x23cm.</span><br><br><span>Você conta com um design moderno, cuidadoso acabamento, alto índice de lisura, opacidade, alvura e corpo, com alta nitidez e qualidade diferenciada. </span><br><br></span>
<div>
<meta charset=""utf-8"">
<div>
<meta charset=""utf-8"">
<p data-end=""495"" data-start=""457""><strong data-end=""495"" data-start=""461"">2.<span> </span></strong><strong data-end=""495"" data-start=""461"">Métodos de personalização disponíveis</strong></p>
<ul data-end=""937"" data-start=""553"">
<li class="""" data-end=""666"" data-start=""553"">
<p class="""" data-end=""666"" data-start=""555""><strong data-end=""591"" data-start=""555"">Adquira um logotipo exclusivo<span> </span></strong><strong>em nossa loja</strong><span> </span>— utilizamos sua nova identidade visual e paleta de cores;<br><br></p>
</li>
<li class="""" data-end=""824"" data-start=""667"">
<p class="""" data-end=""824"" data-start=""669""><strong data-end=""706"" data-start=""669"">Envie um logotipo já existente</strong>, preferencialmente em formato vetorial (Corel Draw ou Illustrator) ou PNG de alta resolução com fundo transparente;<br><br></p>
</li>
<li class="""" data-end=""937"" data-start=""825"">
<p class="""" data-end=""937"" data-start=""827""><strong data-end=""879"" data-start=""827"">Anexe até 3 arquivos da sua identidade visual</strong>, para garantir um layout totalmente alinhado à sua marca;<br><br></p>
</li>
<li>
<strong data-end=""879"" data-start=""827"">Escolha nosso desenho pré-desenvolvido para esse produto</strong>, criado para transmitir sofisticação, elegância e cuidado.</li>
</ul>
<p data-start=""1136"" data-end=""1153""><strong data-start=""1140"" data-end=""1153"">3. Prazos</strong></p>
<p data-start=""1155"" data-end=""1200"" class="""">Produção em até 12 dias úteis + Correios.<br><br><strong>4. Nota</strong><br><br>Não é possível fracionar a quantidade com artes / dados diferentes.</p>
</div>
</div>
</div>",Med Logos®,Office Supplies > General Office Supplies > Paper Products > Stationery,"","envelope, essenciais-estetica, papelaria-hof, product",true,GRAMATURA DO PAPEL,Off-Set 90g m²,,QUANTIDADE DE ENVELOPES OFÍCIO,500 Unidades,,,,,,650.0,,0,deny,manual,887.80,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0686/8379/2622/files/envelope-estetica-avancada.webp?v=1749119180,1,Envelope para estética avançada,false,,"Envelope ofício para estética e harmonização ideal para profissionais de saúde, estética e harmonização facial HOF, que buscam precisão e personalização no atendimento.",,,,,,,,,,,,,,,kg,,,active
envelope-estetica-avancada,,,,,,,,,Off-Set 90g m²,,,1000 Unidades,,,,,,1300.0,,0,deny,manual,1295.80,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0686/8379/2622/files/envelopes-medicos-premium.webp?v=1761932176,2,Envelopes premium para médicos,,,,,,,,,,,,,,,,,,kg,,,
envelope-estetica-avancada,,,,,,,,,Off-Set Premium 150g m²,,,500 Unidades,,,,,,650.0,,0,deny,manual,1707.80,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0686/8379/2622/files/fichas-estetica-harmonizacao-corporal-facial.webp?v=1762443709,3,"Fichas de estética e harmonização corporal e facial. Anamnese, contratos e termos de estética avançada.",,,,,,,,,,,,,,,,,,kg,,,
envelope-estetica-avancada,,,,,,,,,Off-Set Premium 150g m²,,,1000 Unidades,,,,,,650.0,,0,deny,manual,2957.90,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0686/8379/2622/files/design-estetica_44fe00b0-6261-4e87-8b03-7c735b7bc0ca.webp?v=1761928850,4,"",,,,,,,,,,,,,,,,,,kg,,,
envelope-estetica,Envelope saco A4 para estética e harmonização,"<div><strong>1. Qualidade incomparável</strong></div>
<div>
<span></span><br>
</div>
<div>
<span><meta charset=""utf-8""> <span>O envelope saco é impresso em papel offset paperfect® com 90g/m².</span><br><br><span>Formato 24x34cm.</span><br><br>Você conta com um cuidadoso acabamento, alto índice de lisura, opacidade, alvura e corpo, com alta nitidez e qualidade diferenciada. <br><br></span>
<div>
<meta charset=""utf-8"">
<div>
<meta charset=""utf-8"">
<p data-end=""495"" data-start=""457""><strong data-end=""495"" data-start=""461"">2.<span> </span></strong><strong data-end=""495"" data-start=""461"">Métodos de personalização disponíveis</strong></p>
<ul data-end=""937"" data-start=""553"">
<li class="""" data-end=""666"" data-start=""553"">
<p class="""" data-end=""666"" data-start=""555""><strong data-end=""591"" data-start=""555"">Adquira um logotipo exclusivo<span> </span></strong><strong>em nossa loja</strong><span> </span>— utilizamos sua nova identidade visual e paleta de cores;<br><br></p>
</li>
<li class="""" data-end=""824"" data-start=""667"">
<p class="""" data-end=""824"" data-start=""669""><strong data-end=""706"" data-start=""669"">Envie um logotipo já existente</strong>, preferencialmente em formato vetorial (Corel Draw ou Illustrator) ou PNG de alta resolução com fundo transparente;<br><br></p>
</li>
<li class="""" data-end=""937"" data-start=""825"">
<p class="""" data-end=""937"" data-start=""827""><strong data-end=""879"" data-start=""827"">Anexe até 3 arquivos da sua identidade visual</strong>, para garantir um layout totalmente alinhado à sua marca;<br><br></p>
</li>
<li>
<strong data-end=""879"" data-start=""827"">Escolha nosso desenho pré-desenvolvido para esse produto</strong>, criado para transmitir sofisticação, elegância e cuidado.</li>
</ul>
<p data-start=""1136"" data-end=""1153""><strong data-start=""1140"" data-end=""1153"">3. Prazos</strong></p>
<p data-start=""1155"" data-end=""1200"" class="""">Produção em até 12 dias úteis + Correios.<br><br><strong>4. Nota</strong><br><br>Não é possível fracionar a quantidade com artes / dados diferentes.</p>
</div>
</div>
</div>",Gráfica Harmonize,Office Supplies > General Office Supplies > Paper Products > Stationery,"","envelope, essenciais-estetica, papelaria-hof, product",true,QUANTIDADE DE ENVELOPES SACO,500 Unidades,,,,,,,,,650.0,,0,deny,manual,1715.90,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0686/8379/2622/files/envelope-grande-estetica.webp?v=1749119042,1,Envelope para clínicas de estética,false,,"Envelope saco A4 para estética e harmonização ideal para profissionais de saúde, estética e harmonização facial HOF, que buscam precisão e personalização no atendimento.",,,,,,,,,,,,,,,kg,,,active
envelope-estetica,,,,,,,,,1000 Unidades,,,,,,,,,1300.0,,0,deny,manual,2485.90,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0686/8379/2622/files/fichas-estetica-harmonizacao-corporal-facial.webp?v=1762443709,2,"Fichas de estética e harmonização corporal e facial. Anamnese, contratos e termos de estética avançada.",,,,,,,,,,,,,,,,,,kg,,,
envelope-estetica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0686/8379/2622/files/design-estetica_73ad9a44-ded9-453b-8de6-dbc03f71c8f1.webp?v=1761928398,3,"",,,,,,,,,,,,,,,,,,,,,
talao-de-recibos-harmonizacao-estetica-hof,Talão de recibos para harmonização e estética,"<div><strong>1. Qualidade incomparável</strong></div>
<div>
<span></span><br>
</div>
<div>
<span>O talão de recibos para estética e harmonização é impresso em papel offset paperfect® com 90g/m².<br><br>Você conta com um cuidadoso acabamento, alto índice de lisura, opacidade, alvura e corpo, com alta nitidez e qualidade diferenciada. <br><br></span>
<div>
<meta charset=""utf-8"">
<div>
<meta charset=""utf-8"">
<p data-end=""495"" data-start=""457""><strong data-end=""495"" data-start=""461"">2.<span> </span></strong><strong data-end=""495"" data-start=""461"">Métodos de personalização disponíveis</strong></p>
<ul data-end=""937"" data-start=""553"">
<li class="""" data-end=""666"" data-start=""553"">
<p class="""" data-end=""666"" data-start=""555""><strong data-end=""591"" data-start=""555"">Adquira um logotipo exclusivo<span> </span></strong><strong>em nossa loja</strong><span> </span>— utilizamos sua nova identidade visual e paleta de cores;<br><br></p>
</li>
<li class="""" data-end=""824"" data-start=""667"">
<p class="""" data-end=""824"" data-start=""669""><strong data-end=""706"" data-start=""669"">Envie um logotipo já existente</strong>, preferencialmente em formato vetorial (Corel Draw ou Illustrator) ou PNG de alta resolução com fundo transparente;<br><br></p>
</li>
<li class="""" data-end=""937"" data-start=""825"">
<p class="""" data-end=""937"" data-start=""827""><strong data-end=""879"" data-start=""827"">Anexe até 3 arquivos da sua identidade visual</strong>, para garantir um layout totalmente alinhado à sua marca;<br><br></p>
</li>
<li>
<strong data-end=""879"" data-start=""827"">Escolha nosso desenho pré-desenvolvido para esse produto</strong>, criado para transmitir sofisticação, elegância e cuidado.</li>
</ul>
<p data-start=""1136"" data-end=""1153""><strong data-start=""1140"" data-end=""1153"">3. Prazos</strong></p>
<p data-start=""1155"" data-end=""1200"" class="""">Produção em até 12 dias úteis + Correios.<br><br><strong>4. Nota</strong><br><br>Não é possível fracionar a quantidade com artes / dados diferentes.</p>
</div>
</div>
</div>",Gráfica Harmonize,Office Supplies > General Office Supplies > Paper Products > Stationery,"","essenciais-estetica, papelaria-hof, product",true,BLOCOS COM 100 FOLHAS,1 Bloco,,,,,,,,,650.0,,0,deny,manual,98.90,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0686/8379/2622/files/recibo-hof-estetica.webp?v=1749119659,1,Talão de recibos para harmonização e estética HOF com impressão premium,false,Talão de recibos para harmonização e estética HOF,"Talão de recibos para estética e harmonização ideal para profissionais de saúde, estética e harmonização facial HOF, que buscam precisão e personalização no atendimento.",,,,,,,,,,,,,,,kg,,,active
talao-de-recibos-harmonizacao-estetica-hof,,,,,,,,,2 Blocos,,,,,,,,,1300.0,,0,deny,manual,128.90,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0686/8379/2622/files/fichas-estetica-harmonizacao-corporal-facial.webp?v=1762443709,2,"Fichas de estética e harmonização corporal e facial. Anamnese, contratos e termos de estética avançada.",,,,,,,,,,,,,,,,,,kg,,,
talao-de-recibos-harmonizacao-estetica-hof,,,,,,,,,5 Blocos,,,,,,,,,650.0,,0,deny,manual,178.90,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0686/8379/2622/files/design-estetica_5aa82501-e310-49e4-b26d-7f88c8af8337.webp?v=1761929131,3,"",,,,,,,,,,,,,,,,,,kg,,,
talao-de-recibos-harmonizacao-estetica-hof,,,,,,,,,10 Blocos,,,,,,,,,2000.0,,0,deny,manual,218.90,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
talao-de-recibos-harmonizacao-estetica-hof,,,,,,,,,25 Blocos,,,,,,,,,3250.0,,0,deny,manual,348.90,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
timbrado-hof-estetica-harmonizacao,Timbrado A4 para estética e harmonização,"<div><strong>1. Qualidade incomparável</strong></div>
<div>
<span></span><br>
</div>
<div>
<span>O timbrado A4 para estética e harmonização é impresso em papel offset paperfect® com 90g/m².<br><br>Você conta com um cuidadoso acabamento, alto índice de lisura, opacidade, alvura e corpo, com alta nitidez e qualidade diferenciada. <br><br></span>
<div>
<meta charset=""utf-8"">
<div>
<meta charset=""utf-8"">
<p data-end=""495"" data-start=""457""><strong data-end=""495"" data-start=""461"">2.<span> </span></strong><strong data-end=""495"" data-start=""461"">Métodos de personalização disponíveis</strong></p>
<ul data-end=""937"" data-start=""553"">
<li class="""" data-end=""666"" data-start=""553"">
<p class="""" data-end=""666"" data-start=""555""><strong data-end=""591"" data-start=""555"">Adquira um logotipo exclusivo<span> </span></strong><strong>em nossa loja</strong><span> </span>— utilizamos sua nova identidade visual e paleta de cores;<br><br></p>
</li>
<li class="""" data-end=""824"" data-start=""667"">
<p class="""" data-end=""824"" data-start=""669""><strong data-end=""706"" data-start=""669"">Envie um logotipo já existente</strong>, preferencialmente em formato vetorial (Corel Draw ou Illustrator) ou PNG de alta resolução com fundo transparente;<br><br></p>
</li>
<li class="""" data-end=""937"" data-start=""825"">
<p class="""" data-end=""937"" data-start=""827""><strong data-end=""879"" data-start=""827"">Anexe até 3 arquivos da sua identidade visual</strong>, para garantir um layout totalmente alinhado à sua marca;<br><br></p>
</li>
<li>
<strong data-end=""879"" data-start=""827"">Escolha nosso desenho pré-desenvolvido para esse produto</strong>, criado para transmitir sofisticação, elegância e cuidado.</li>
</ul>
<p data-start=""1136"" data-end=""1153""><strong data-start=""1140"" data-end=""1153"">3. Prazos</strong></p>
<p data-start=""1155"" data-end=""1200"" class="""">Produção em até 12 dias úteis + Correios.<br><br><strong>4. Nota</strong><br><br>Não é possível fracionar a quantidade com artes / dados diferentes.</p>
</div>
</div>
</div>",Gráfica Harmonize,Office Supplies > General Office Supplies > Paper Products > Stationery,"","essenciais-estetica, papelaria-hof, product",true,QUANTIDADE DE TIMBRADOS A4,100 Folhas,,,,,,,,,650.0,,0,deny,manual,153.90,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0686/8379/2622/files/timbrado-hof-estetica-harmozacao.webp?v=1749118629,1,Timbrado A4 para estética e harmonização HOF,false,,"Timbrado A4 para estética e harmonização ideal para profissionais de saúde, estética e harmonização facial HOF, que buscam precisão e personalização no atendimento.",,,,,,,,,,,,,,,kg,,,active
timbrado-hof-estetica-harmonizacao,,,,,,,,,200 Folhas,,,,,,,,,1300.0,,0,deny,manual,193.90,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0686/8379/2622/files/fichas-estetica-harmonizacao-corporal-facial.webp?v=1762443709,2,"Fichas de estética e harmonização corporal e facial. Anamnese, contratos e termos de estética avançada.",,,,,,,,,,,,,,,,,,kg,,,
timbrado-hof-estetica-harmonizacao,,,,,,,,,300 folhas,,,,,,,,"",650.0,,0,deny,manual,258.90,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0686/8379/2622/files/design-estetica_cbc05769-27c2-4fef-864e-18f1d98025d7.webp?v=1761929139,3,"",,,,,,,,,,,,,,,,,,kg,,,
timbrado-hof-estetica-harmonizacao,,,,,,,,,500 Folhas,,,,,,,,,2000.0,,0,deny,manual,378.90,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
timbrado-hof-estetica-harmonizacao,,,,,,,,,1000 Folhas,,,,,,,,,3250.0,,0,deny,manual,615.90,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
carta-de-encaminhamento-harmonizacao-facial,Carta de encaminhamento,"<div><strong>1. Qualidade incomparável</strong></div>
<div>
<span></span><br>
</div>
<div>
<span>A carta de encaminhamento para harmonização e estética<span> é impressa em papel offset paperfect® com 90g/m². Cada bloco contém 100 folhas em formato A5 (15x20cm).</span><br><br><span>Você conta com um cuidadoso acabamento, alto índice de lisura, opacidade, alvura e corpo, com alta nitidez e qualidade diferenciada. </span><br><br></span>
<div>
<meta charset=""utf-8"">
<div>
<meta charset=""utf-8"">
<p data-end=""495"" data-start=""457""><strong data-end=""495"" data-start=""461"">2. Personalização profissional</strong></p>
<p class="""" data-end=""551"" data-start=""497"">Você pode personalizar seu material de três formas:</p>
<ul data-end=""937"" data-start=""553"">
<li class="""" data-end=""666"" data-start=""553"">
<p class="""" data-end=""666"" data-start=""555""><strong data-end=""591"" data-start=""555"">Adquirindo um logotipo exclusivo</strong><span> </span>em nossa loja — utilizamos sua nova identidade visual e paleta de cores;</p>
</li>
<li class="""" data-end=""824"" data-start=""667"">
<p class="""" data-end=""824"" data-start=""669""><strong data-end=""706"" data-start=""669"">Enviando um logotipo já existente</strong>, preferencialmente em formato vetorial (Corel Draw ou Illustrator) ou PNG de alta resolução com fundo transparente;</p>
</li>
<li class="""" data-end=""937"" data-start=""825"">
<p class="""" data-end=""937"" data-start=""827""><strong data-end=""879"" data-start=""827"">Anexando até 3 arquivos da sua identidade visual</strong>, para garantir um layout totalmente alinhado à sua marca.</p>
</li>
</ul>
<p class="""" data-end=""1134"" data-start=""939"">Você receberá a arte para aprovação via WhatsApp em até<span> </span><strong data-end=""1011"" data-start=""995"">2 dias úteis</strong>, com possibilidade de ajustes antes da produção.<br><br data-end=""1063"" data-start=""1060""><strong>Não é possível fracionar a quantidade com dados / artes diferentes.</strong></p>
<p data-end=""1153"" data-start=""1136""><strong data-end=""1153"" data-start=""1140"">3. Prazos</strong></p>
<p class="""" data-end=""1200"" data-start=""1155"">Produção em até 12 dias úteis + Correios.</p>
</div>
</div>
</div>",Gráfica Harmonize,Office Supplies > General Office Supplies > Paper Products > Stationery,"","essenciais-estetica, papelaria-hof, product",true,BLOCOS COM 100 FOLHAS,1 Bloco,,,,,,,,,650.0,,0,deny,manual,112.90,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0686/8379/2622/files/carta-de-encaminhamento-estetica.webp?v=1749119451,1,Carta de encaminhamento para harmonização e estética,false,,"Carta de encaminhamento para harmonização e estética facial  ideal para profissionais de saúde e estética, que buscam precisão e personalização no atendimento.",,,,,,,,,,,,,,,kg,,,active
carta-de-encaminhamento-harmonizacao-facial,,,,,,,,,2 Blocos,,,,,,,,,1300.0,,0,deny,manual,168.90,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0686/8379/2622/files/fichas-estetica-harmonizacao-corporal-facial.webp?v=1762443709,2,"Fichas de estética e harmonização corporal e facial. Anamnese, contratos e termos de estética avançada.",,,,,,,,,,,,,,,,,,kg,,,
carta-de-encaminhamento-harmonizacao-facial,,,,,,,,,5 Blocos,,,,,,,,,3250.0,,0,deny,manual,278.90,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
carta-de-encaminhamento-harmonizacao-facial,,,,,,,,,10 Blocos,,,,,,,,,6500.0,,0,deny,manual,368.90,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
carta-de-encaminhamento-harmonizacao-facial,,,,,,,,,25 Blocos,,,,,,,,,650.0,,0,deny,manual,688.90,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
declaracao-comparecimento-harmonizacao-estetica,Declaração de comparecimento,"<div><strong>1. Qualidade incomparável</strong></div>
<div>
<span></span><br>
</div>
<div>
<span><span>A declaração de comparecimento para harmonização e estética é impresso em papel offset paperfect® com 90g/m². Cada bloco contém 100 folhas em formato A5 (15x20cm).</span><br><br><span>Você conta com um cuidadoso acabamento, alto índice de lisura, opacidade, alvura e corpo, com alta nitidez e qualidade diferenciada. </span><br><br></span>
<div>
<meta charset=""utf-8"">
<div>
<meta charset=""utf-8"">
<p data-end=""495"" data-start=""457""><strong data-end=""495"" data-start=""461"">2. Personalização profissional</strong></p>
<p class="""" data-end=""551"" data-start=""497"">Você pode personalizar seu material de três formas:</p>
<ul data-end=""937"" data-start=""553"">
<li class="""" data-end=""666"" data-start=""553"">
<p class="""" data-end=""666"" data-start=""555""><strong data-end=""591"" data-start=""555"">Adquirindo um logotipo exclusivo</strong><span> </span>em nossa loja — utilizamos sua nova identidade visual e paleta de cores;</p>
</li>
<li class="""" data-end=""824"" data-start=""667"">
<p class="""" data-end=""824"" data-start=""669""><strong data-end=""706"" data-start=""669"">Enviando um logotipo já existente</strong>, preferencialmente em formato vetorial (Corel Draw ou Illustrator) ou PNG de alta resolução com fundo transparente;</p>
</li>
<li class="""" data-end=""937"" data-start=""825"">
<p class="""" data-end=""937"" data-start=""827""><strong data-end=""879"" data-start=""827"">Anexando até 3 arquivos da sua identidade visual</strong>, para garantir um layout totalmente alinhado à sua marca.</p>
</li>
</ul>
<p class="""" data-end=""1134"" data-start=""939"">Você receberá a arte para aprovação via WhatsApp em até<span> </span><strong data-end=""1011"" data-start=""995"">2 dias úteis</strong>, com possibilidade de ajustes antes da produção.<br><br data-end=""1063"" data-start=""1060""><strong>Não é possível fracionar a quantidade com dados / artes diferentes.</strong></p>
<p data-end=""1153"" data-start=""1136""><strong data-end=""1153"" data-start=""1140"">3. Prazos</strong></p>
<p class="""" data-end=""1200"" data-start=""1155"">Produção em até 12 dias úteis + Correios.</p>
</div>
</div>
</div>",Gráfica Harmonize,Office Supplies > General Office Supplies > Paper Products > Stationery,"","essenciais-estetica, papelaria-hof, product",true,BLOCOS COM 100 FOLHAS,1 Bloco,,,,,,,,,650.0,,0,deny,manual,112.90,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0686/8379/2622/files/declaracao-de-comparecimento-hof-harmonizacao.webp?v=1749118986,1,Declaração de comparecimento para harmonização e estética,false,,"Declaração de comparecimento para harmonização e estética facial  ideal para profissionais de saúde, estética e harmonização, que buscam precisão e personalização no atendimento.",,,,,,,,,,,,,,,kg,,,active
declaracao-comparecimento-harmonizacao-estetica,,,,,,,,,2 Blocos,,,,,,,,,1300.0,,0,deny,manual,168.90,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0686/8379/2622/files/fichas-estetica-harmonizacao-corporal-facial.webp?v=1762443709,2,"Fichas de estética e harmonização corporal e facial. Anamnese, contratos e termos de estética avançada.",,,,,,,,,,,,,,,,,,kg,,,
declaracao-comparecimento-harmonizacao-estetica,,,,,,,,,5 Blocos,,,,,,,,,3250.0,,0,deny,manual,278.90,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
declaracao-comparecimento-harmonizacao-estetica,,,,,,,,,10 Blocos,,,,,,,,,6500.0,,0,deny,manual,368.90,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
declaracao-comparecimento-harmonizacao-estetica,,,,,,,,,25 Blocos,,,,,,,,,650.0,,0,deny,manual,688.90,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
